GPU,sys_CPU,sys_GPU,config_accu,config_time,config_MLI,nrows_train,ncols_train,target_binary_dist,target_nclasses,recipe_individuals,train_data_size,weight,t_total
enabled,32,8,3,2,1,500000.0,127.0,,,16,63500000.0,7,495.66999999999996
enabled,4,1,8,10,6,346.0,55.0,71.676,,2,19030.0,7,2638.9100000000003
enabled,32,8,3,2,5,500000.0,127.0,,,16,63500000.0,7,1161.06
enabled,32,8,3,2,7,500000.0,127.0,,,16,63500000.0,7,1169.54
enabled,4,1,8,2,7,5960.0,13.0,19.95,,2,77480.0,6,1492.1599999999999
enabled,80,8,7,3,6,23999.0,25.0,22.372,,16,599975.0,8,470.33000000000004
enabled,4,1,8,2,7,5960.0,13.0,19.95,,2,77480.0,6,2249.8999999999996
disabled,72,0,10,10,10,517523.0,23.0,,,8,11903029.0,8,45782.85
enabled,4,1,8,2,6,987.0,61.0,,,2,60207.0,7,1247.37
enabled,4,1,8,2,7,5960.0,13.0,19.95,,2,77480.0,6,5162.110000000001
enabled,32,8,4,3,7,1000000.0,127.0,,,16,127000000.0,7,1816.22
enabled,32,8,4,2,7,1000000.0,127.0,,,16,127000000.0,7,1799.24
disabled,2,0,7,4,6,23999.0,25.0,,,4,599975.0,8,682.63
enabled,4,1,8,2,7,1028.0,17.0,,,2,17476.0,7,443.50000000000006
disabled,2,0,8,2,6,3562.0,25.0,21.926,,2,89050.0,8,1038.3700000000001
disabled,6,0,8,2,6,8121.0,27.0,17.449,,2,219267.0,8,993.0
disabled,40,0,5,5,5,1769.0,485.0,,,8,857965.0,4,1340.1699999999998
disabled,6,0,10,2,4,7225.0,25.0,17.449,,2,180625.0,8,324.13
disabled,6,0,10,1,4,8121.0,24.0,17.449,,2,194904.0,8,2319.24
disabled,6,0,9,2,6,8121.0,23.0,17.449,,2,186783.0,8,2113.01
enabled,40,2,5,5,5,500.0,3.0,,,8,1500.0,4,955.64
disabled,6,0,8,4,6,8121.0,27.0,,,2,219267.0,8,1907.31
disabled,40,0,10,6,3,1769.0,485.0,,,8,857965.0,4,5267.95
enabled,12,1,7,3,2,30000.0,24.0,22.12,,4,720000.0,8,296.22
enabled,6,1,1,1,5,1004.0,1252.0,20.464000000000002,,2,1257008.0,8,301.24
enabled,40,2,7,5,5,1768.0,485.0,,,8,857480.0,4,2241.48
disabled,40,0,5,5,5,1767.0,485.0,,,8,856995.0,4,1382.77
enabled,32,8,3,3,1,500000.0,122.0,,,16,61000000.0,7,1095.82
enabled,32,8,4,3,7,1000000.0,127.0,,,16,127000000.0,7,1434.52
enabled,32,8,4,2,5,1000000.0,122.0,,,16,122000000.0,7,1682.0300000000002
enabled,32,8,4,2,5,1000000.0,122.0,,,16,122000000.0,7,1057.4899999999998
enabled,32,8,4,3,7,1000000.0,122.0,,,16,122000000.0,7,1396.53
enabled,32,8,3,3,1,500000.0,122.0,,,16,61000000.0,7,1121.3400000000001
enabled,32,8,4,3,7,1000000.0,122.0,,,16,122000000.0,7,1231.27
enabled,32,8,4,3,7,1000000.0,122.0,,,16,122000000.0,7,1483.68
enabled,32,8,3,3,1,500000.0,122.0,,,16,61000000.0,7,1482.69
enabled,24,4,5,5,5,3010.0,17.0,,,8,51170.0,3,414.53
enabled,6,1,8,2,6,9999.0,21.0,29.283,,2,209979.0,8,1116.6599999999999
disabled,4,0,5,5,5,503.0,7.0,45.129,,2,3521.0,6,241.15
disabled,4,0,7,1,8,503.0,7.0,45.129,,2,3521.0,6,131.77
disabled,8,0,9,2,6,891.0,12.0,38.384,,2,10692.0,8,750.63
disabled,8,0,8,2,10,891.0,12.0,38.384,,2,10692.0,8,365.05
enabled,80,8,7,3,6,23999.0,25.0,,4.0,16,599975.0,8,349.43
disabled,24,0,8,2,7,3010.0,17.0,22.99,,8,51170.0,8,510.05
enabled,80,8,7,3,6,23999.0,25.0,22.372,,16,599975.0,8,239.70999999999998
enabled,80,8,8,2,6,10000.0,29.0,52.95,,16,290000.0,8,664.14
disabled,80,0,8,2,8,500.0,7.0,60.4,,16,3500.0,8,431.17
disabled,4,0,6,2,5,871391.0,15.0,,,4,13070865.0,8,12238.900000000001
enabled,80,8,7,3,6,30000.0,25.0,22.12,,16,750000.0,9,296.71000000000004
enabled,80,8,7,4,5,284807.0,31.0,0.17300000000000001,,16,8829017.0,9,348.13
disabled,8,0,7,3,6,100000.0,8.0,0.22699999999999998,,8,800000.0,8,203.82
disabled,8,0,7,3,6,100000.0,7.0,0.22699999999999998,,8,700000.0,8,408.7900000000001
enabled,4,1,8,2,6,346.0,61.0,73.41,,2,21106.0,7,738.4399999999999
enabled,80,2,7,4,5,284807.0,31.0,0.17300000000000001,,8,8829017.0,9,539.53
disabled,8,0,7,3,6,100000.0,7.0,0.22699999999999998,,8,700000.0,8,424.94999999999993
enabled,80,4,7,4,5,284807.0,31.0,0.17300000000000001,,8,8829017.0,9,473.91
enabled,64,1,3,2,2,46109.0,183.0,43.17,,2,8437947.0,8,377.29999999999995
disabled,4,0,10,10,1,779.0,30.0,58.408,,2,23370.0,7,13404.130000000001
enabled,64,1,3,2,1,46109.0,179.0,43.17,,2,8253511.0,8,318.65000000000003
enabled,64,1,3,2,1,76787.0,173.0,43.17,,2,13284151.0,8,592.22
disabled,4,0,10,10,1,753.0,30.0,,,2,22590.0,7,17242.09
enabled,6,1,8,2,6,1460.0,81.0,,,2,118260.0,8,1800.4099999999999
disabled,4,0,10,10,1,1050.0,28.0,42.476000000000006,,2,29400.0,7,27732.410000000003
disabled,4,0,10,10,1,1829.0,32.0,49.262,,2,58528.0,7,41365.54
disabled,4,0,10,10,1,1023.0,26.0,,,2,26598.0,7,44104.54
enabled,8,1,7,3,6,30000.0,25.0,22.12,,4,750000.0,6,290.59
disabled,3,0,5,5,5,5893.0,183.0,51.36600000000001,,2,1078419.0,8,7670.650000000001
disabled,4,0,10,10,1,753.0,30.0,,,2,22590.0,7,9631.33
disabled,4,0,10,10,1,1023.0,28.0,,,2,28644.0,7,13298.189999999999
disabled,8,0,10,10,1,463407.0,38.0,,,8,17609466.0,7,8729.91
disabled,12,0,1,1,1,10000.0,672.0,,10.0,2,6720000.0,8,5486.63
disabled,4,0,8,2,5,75714.0,24.0,,,8,1817136.0,8,1140.0900000000001
enabled,64,1,1,1,1,10000.0,180.0,59.351000000000006,,2,1800000.0,8,1222.9699999999998
disabled,72,0,10,10,10,517523.0,23.0,,,8,11903029.0,8,166400.59
disabled,8,0,10,10,1,463407.0,38.0,,,8,17609466.0,7,19949.920000000002
disabled,6,0,9,3,2,11841.0,872.0,36.12,,4,10325352.0,8,12351.94
disabled,4,0,10,10,1,645.0,28.0,,,2,18060.0,7,16366.91
disabled,4,0,10,10,1,1050.0,28.0,,,2,29400.0,7,18525.04
disabled,4,0,10,10,1,774.0,30.0,,,2,23220.0,7,18852.57
disabled,4,0,10,10,1,368.0,30.0,,,2,11040.0,7,19293.92
disabled,72,0,7,5,6,7500000.0,8.0,0.23600000000000002,,4,60000000.0,8,3822.79
disabled,12,0,10,5,4,60000.0,718.0,,10.0,8,43080000.0,8,43011.01
disabled,4,0,10,10,1,1050.0,28.0,,,2,29400.0,7,32436.72
disabled,4,0,10,10,1,762.0,30.0,,,2,22860.0,7,39262.88
enabled,8,1,7,5,5,139917.0,47.0,1.819,,8,6576099.0,9,825.1599999999999
disabled,8,0,8,4,7,6886.0,3.0,,15.0,2,20658.0,8,2114.6
enabled,8,1,9,9,9,139917.0,48.0,1.819,,8,6716016.0,9,3719.7200000000003
enabled,8,1,10,10,10,139917.0,47.0,1.819,,8,6576099.0,9,4044.9300000000003
enabled,32,8,10,10,1,463407.0,37.0,,,16,17146059.0,8,10708.679999999998
enabled,64,1,1,1,1,10000.0,185.0,59.348,,2,1850000.0,8,1060.48
enabled,16,2,7,5,5,1004342.0,90.0,0.131,,4,90390780.0,9,6697.46
enabled,12,2,8,8,5,1000.0,1061.0,50.0,,4,1061000.0,9,3234.86
disabled,4,0,2,2,5,150.0,5.0,,3.0,2,750.0,9,224.56
disabled,6,0,6,3,5,63954.0,32.0,36.484,,4,2046528.0,8,816.18
disabled,6,0,6,3,6,63954.0,32.0,36.484,,4,2046528.0,8,1140.23
enabled,4,1,7,3,7,16802.0,25.0,22.313000000000002,,4,420050.0,9,2021.1799999999998
enabled,16,2,9,10,1,1004342.0,90.0,0.131,,4,90390780.0,9,18449.65
enabled,12,2,10,8,5,50000.0,1061.0,50.0,,4,53050000.0,9,29905.7
enabled,4,1,8,2,6,346.0,61.0,12.717,,2,21106.0,7,833.05
enabled,16,1,8,7,5,6220.0,301.0,44.405,,2,1872220.0,8,5375.820000000001
enabled,4,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,7,456.09000000000003
disabled,8,0,8,7,5,8401.0,280.0,9.582,,2,2352280.0,9,4943.83
enabled,64,1,6,6,1,1696533.0,186.0,59.371,,4,315555138.0,8,52481.61
enabled,16,1,8,7,5,6198.0,301.0,,,2,1865598.0,8,4207.77
enabled,6,1,5,5,5,14145.0,27.0,,,8,381915.0,3,473.75000000000006
disabled,16,0,8,7,5,8401.0,280.0,16.724,,2,2352280.0,9,6505.18
disabled,16,0,8,7,5,8401.0,280.0,4.19,,2,2352280.0,9,5036.2
disabled,24,0,8,7,5,8401.0,280.0,15.95,,2,2352280.0,9,6621.030000000001
disabled,16,0,8,7,5,8401.0,280.0,8.035,,2,2352280.0,9,3961.7200000000003
enabled,16,1,5,4,7,6198.0,301.0,,,2,1865598.0,8,482.96
disabled,8,0,10,5,3,8401.0,280.0,4.821000000000001,,2,2352280.0,9,13733.42
enabled,16,1,4,4,8,6205.0,301.0,,,2,1867705.0,8,109.19
enabled,16,1,4,4,8,6205.0,301.0,,,2,1867705.0,8,106.4
disabled,16,0,10,7,1,8401.0,280.0,5.617999999999999,,2,2352280.0,9,14880.45
disabled,6,0,8,2,8,891.0,10.0,38.384,,2,8910.0,8,332.59
enabled,64,1,1,1,1,10000.0,182.0,58.86,,2,1820000.0,8,135.7
disabled,6,0,8,2,8,891.0,12.0,38.384,,2,10692.0,8,366.78000000000003
disabled,16,0,10,7,1,8401.0,280.0,28.985,,2,2352280.0,9,25012.26
disabled,8,0,10,10,1,8401.0,280.0,16.724,,2,2352280.0,9,30856.79
disabled,24,0,10,7,2,8401.0,280.0,20.402,,2,2352280.0,9,36008.01
disabled,4,0,8,2,8,599.0,3.0,,5.0,2,1797.0,9,610.14
disabled,64,0,7,3,7,1460.0,81.0,,,2,118260.0,7,306.57
disabled,64,0,7,3,7,1460.0,81.0,,,2,118260.0,7,358.3
disabled,64,0,7,3,7,1460.0,81.0,,,2,118260.0,7,356.59000000000003
disabled,10,0,8,2,8,143.0,3.0,,10.0,2,429.0,9,707.95
